"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Sprites/CustomSprites/Materials/patched/bfall1_Mat.bfall1_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/bcrater1_Mat.bcrater1_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/bcratel1_Mat.bcratel1_Mat","0","0","18","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","70","3","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","10","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","10","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","7","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/arock5_Mat.arock5_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/base_Mat.base_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/bcrat16_Mat.bcrat16_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/base3_Mat.base3_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/base2_Mat.base2_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/asphalt_Mat.asphalt_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/arock4_Mat.arock4_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/arock3_Mat.arock3_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/arock2_Mat.arock2_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsect13_Mat.aqsect13_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsupp01_Mat.aqsupp01_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsupp05_Mat.aqsupp05_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsupp04_Mat.aqsupp04_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsupp08_Mat.aqsupp08_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsupp12_Mat.aqsupp12_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqtile03_Mat.aqtile03_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqtrim05_Mat.aqtrim05_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqtrim08_Mat.aqtrim08_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqtrim07_Mat.aqtrim07_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqtrim06_Mat.aqtrim06_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqtrim04_Mat.aqtrim04_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqtrim03_Mat.aqtrim03_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqtrim02_Mat.aqtrim02_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqtrim01_Mat.aqtrim01_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqtile02_Mat.aqtile02_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqtile01_Mat.aqtile01_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsupp13_Mat.aqsupp13_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsupp11_Mat.aqsupp11_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsupp10_Mat.aqsupp10_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsupp09_Mat.aqsupp09_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsupp07_Mat.aqsupp07_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsupp06_Mat.aqsupp06_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsupp03_Mat.aqsupp03_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsupp02_Mat.aqsupp02_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsect16_Mat.aqsect16_Mat","0","0","18","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","7","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsect15_Mat.aqsect15_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsect14_Mat.aqsect14_Mat","0","0","18","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","72","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqrust08_Mat.aqrust08_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqrust10_Mat.aqrust10_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsect05_Mat.aqsect05_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsect04_Mat.aqsect04_Mat","0","0","18","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","70","6","0.000000","0","6"
"/Game/Sprites/CustomSprites/Materials/patched/aqsect09_Mat.aqsect09_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsect12_Mat.aqsect12_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsect11_Mat.aqsect11_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsect10_Mat.aqsect10_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsect08_Mat.aqsect08_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsect07_Mat.aqsect07_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsect06_Mat.aqsect06_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsect03_Mat.aqsect03_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsect02_Mat.aqsect02_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqsect01_Mat.aqsect01_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqrust09_Mat.aqrust09_Mat","0","0","18","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","102","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","159","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","700","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpipe14_Mat.aqpipe14_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqrust07_Mat.aqrust07_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqrust06_Mat.aqrust06_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqrust05_Mat.aqrust05_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqrust04_Mat.aqrust04_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqrust03_Mat.aqrust03_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqrust02_Mat.aqrust02_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqrust01_Mat.aqrust01_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpipe13_Mat.aqpipe13_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpipe12_Mat.aqpipe12_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpipe11_Mat.aqpipe11_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpipe10_Mat.aqpipe10_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpipe09_Mat.aqpipe09_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl15_Mat.aqmetl15_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl16_Mat.aqmetl16_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl22_Mat.aqmetl22_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl28_Mat.aqmetl28_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl27_Mat.aqmetl27_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl33_Mat.aqmetl33_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpanl07_Mat.aqpanl07_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpanl06_Mat.aqpanl06_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpipe03_Mat.aqpipe03_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpipe08_Mat.aqpipe08_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpipe07_Mat.aqpipe07_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpipe06_Mat.aqpipe06_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpipe05_Mat.aqpipe05_Mat","0","0","18","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","33","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpipe04_Mat.aqpipe04_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpipe02_Mat.aqpipe02_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpipe01_Mat.aqpipe01_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpanl10_Mat.aqpanl10_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpanl09_Mat.aqpanl09_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpanl08_Mat.aqpanl08_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpanl05_Mat.aqpanl05_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpanl04_Mat.aqpanl04_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpanl03_Mat.aqpanl03_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpanl02_Mat.aqpanl02_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqpanl01_Mat.aqpanl01_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl32_Mat.aqmetl32_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl31_Mat.aqmetl31_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl30_Mat.aqmetl30_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl29_Mat.aqmetl29_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl26_Mat.aqmetl26_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl25_Mat.aqmetl25_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl24_Mat.aqmetl24_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl23_Mat.aqmetl23_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl21_Mat.aqmetl21_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl20_Mat.aqmetl20_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl19_Mat.aqmetl19_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl18_Mat.aqmetl18_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl17_Mat.aqmetl17_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite09_Mat.aqlite09_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite15_Mat.aqlite15_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite22_Mat.aqlite22_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite21_Mat.aqlite21_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl05_Mat.aqmetl05_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl04_Mat.aqmetl04_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl11_Mat.aqmetl11_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl10_Mat.aqmetl10_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl14_Mat.aqmetl14_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl13_Mat.aqmetl13_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl12_Mat.aqmetl12_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl09_Mat.aqmetl09_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl08_Mat.aqmetl08_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl07_Mat.aqmetl07_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl06_Mat.aqmetl06_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl03_Mat.aqmetl03_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl02_Mat.aqmetl02_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqmetl01_Mat.aqmetl01_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite25_Mat.aqlite25_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite24_Mat.aqlite24_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite23_Mat.aqlite23_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite20_Mat.aqlite20_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite19_Mat.aqlite19_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite18_Mat.aqlite18_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite17_Mat.aqlite17_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite16_Mat.aqlite16_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite14_Mat.aqlite14_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite13_Mat.aqlite13_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite12_Mat.aqlite12_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite11_Mat.aqlite11_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite10_Mat.aqlite10_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/ag128_2_Mat.ag128_2_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/ag128_1_Mat.ag128_1_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqbrik02_Mat.aqbrik02_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqbrik01_Mat.aqbrik01_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqconc04_Mat.aqconc04_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqconc03_Mat.aqconc03_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqconc12_Mat.aqconc12_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqdirt02_Mat.aqdirt02_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqdirt01_Mat.aqdirt01_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite03_Mat.aqlite03_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite08_Mat.aqlite08_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite07_Mat.aqlite07_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite06_Mat.aqlite06_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite05_Mat.aqlite05_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite04_Mat.aqlite04_Mat","0","0","18","1","0.000000","0","0"
"/Game/Sprites/CustomSprites/Materials/patched/aqlite02_Mat.aqlite02_Mat","0","0","18","1","0.000000","0","0"
